UPC,Item Name,Brand,Domestic Vendors,Vendor Names,Min Price,Avg Price
6291106814989,"AL HARAMAIN PALM DUBAI(U)EXTRAIT DE PARFUM SP 3.33oz(LI FREE)                                        ",N/A,6,"Classic, MTZ, Montroyal, Perfume Price, United, Yossi",29.75,32.63
6294015163926,"ARMAF ODYSSEY HOMME 6.8 EDP M (125804)",N/A,6,"Gift Express, MTZ, Nandansons, Perfume Plus, Spectrum, Yossi",24.5,26.35
6294015181913,"ARMAF CLUB DE NUIT PRECIEUX I 1.85 EXTRAIT DE PARFUM",N/A,6,"Classic, Gift Express, Nandansons, Perfume Plus, Spectrum, United",33.5,35.71
6294015102260,"ARMAF "VENTANA" EDP SPR 3.4 M (Clean)   (FRANCE)",N/A,6,"French, Gift Express, Heritage, MTZ, Nandansons, United",13.25,14.58
88300105519,"CK ETERNITY(M) 3.4 OZ EDT",N/A,6,"Gift Express, MTZ, Montroyal, Network, Prestige Fragrances, United",22.4,23.49
3770004268207,"DUMONT - NITRO BLACK M 3.4 EDP SP.",N/A,6,"French, Gift Express, MTZ, Nandansons, PWW, United",17.5,19.56
6291108326763,"FRAGRANCE WORLD IMPERIUM 3.4 EAU DE PARFUM SPRAY FOR MEN",N/A,6,"Gift Express, MTZ, Nandansons, PWW, Perfumora, Spectrum",10,12.11
85715261113,"HOLLISTER WAVE 2 3.4 EDP L  (110885)",N/A,6,"Gift Express, Heritage, MTZ, PWW, Perfume Center, United",9,10.97
8435415091268,"JPG LA BELLE PARADISE GARDEN 1.7OZ EDP WOMEN",EL,6,"Acme, Classic, ET, Gift Express, MTZ, Nandansons",55,61.62
6291107976556,"HAREEM AL SULTAN GOLD (L) 2.5 EDP SP",N/A,6,"French, Gift Express, MTZ, Montroyal, Perfume Plus, United",16,18.13
6291107456485,"Rave Now Eau de Parfum 100ml",N/A,6,"French, Gift Express, MTZ, PWW, Perfume Price, United",11.5,12.49
6291106065114,"Lattafa Oud Mood Eau de Parfum 100ml",N/A,6,"Gift Express, MTZ, PWW, Perfume Plus, Perfumora, Spectrum",9,10.61
6291107459707,"LATTAFA CONFIDENTIAL PRIVATE GOLD 3.4 EDP SPR (M)",N/A,6,"French, Gift Express, MTZ, PWW, Perfumora, Spectrum",8.5,9.81
6290360592176,"LATTAFA PRIDE AJWAD 3.0 EDP U  (125409)",Victoria's Secret,6,"French, Gift Express, MTZ, Perfumora, Spectrum, United",20,24.91
6290360598796,"LATTAFA PETRA 3.4 EDP SPR (W)",N/A,6,"Classic, French, Gift Express, Paris, Perfume Price, United",27,30.14
6291107450193,"LATTAFA HAYAATI 3.4 EDP SPR (M)",N/A,6,"French, Gift Express, MTZ, PWW, Perfume Price, United",10.5,12.81
6290360598963,"LATTAFA - MAYAR CHERRY INTENSE 3.4 EDP SP.",N/A,6,"Gift Express, MTZ, Perfume Plus, Perfume Price, Perfumora, Spectrum",19.5,19.96
6291106069525,"LATTAFA VELVET OUD 3.4 EDP SPR (M)",N/A,6,"ET, French, Gift Express, MTZ, PWW, United",9.5,11.99
6291108738207,"LATTAFA PRIDE ANSAAM SILVER MEN 100ML EDP SPRAY",N/A,6,"French, Gift Express, MTZ, Perfumora, Spectrum, United",14.75,16.05
6291106068184,"LATTAFA "OUD MOOD REMINISCENCE" EDP SPR 3.4 U (Clean)",N/A,6,"Elegance, French, Gift Express, MTZ, Nandansons, PWW",8.45,10.13
6290360592008,"LATTAFA PRICE ART OF NATURE I 3.4 U  (128550)",N/A,6,"Classic, French, MTZ, Perfume Price, Spectrum, United",24,25.38
6290362346135,"ASAD 5th ANNIVERSARY SET :  ASAD 3.4 EDP SP + ASAD ZANZIBAR 3.4 EDP SP.",N/A,6,"French, MTZ, Nandansons, Perfume Plus, Perfume Price, United",24,26.00
6291100130122,"AL HARAMAIN "AMBER OUD GOLD" 3.3 OZ EDP SPR [M]",Victoria's Secret,6,"Classic, MTZ, Nandansons, Perfume Plus, Perfume Price, United",32.25,34.85
8054754403534,"DG KING 3.4 EDP M + 10ML TS  (127235) - Italy",N/A,6,"Classic, MTZ, PWW, Perfume Center, Perfume Center Sets, TJS",43,46.56
8011003823093,"Versace Yellow Diamond Intense Eau de Parfum 90ml",N/A,6,"Classic, ET, Fragrance Depot, Gift Express, MTZ, Network",44,46.41
6297001158241,"ROYAL AMBER - Orientica  - EAU DE PARFUM SPRAY 5.0 oz / 150 ml",N/A,6,"Classic, MTZ, PWW, Perfume Center, Perfume Plus, TJS",49.75,54.88
6291108736067,"Maison Alhambra Baroque Rouge Extrait Eau de Parfum 100ml",N/A,6,"French, Gift Express, Heritage, Nandansons, PWW, Perfume Plus",9,10.50
6291107975405,"KHADLAJ - INTOXICATE 3.4 EDP SP.",N/A,6,"MTZ, Nandansons, PWW, Perfume Center, Perfume Price, United",11,12.16
6294015189551,"ARMAF ODYSSEY 2.0 EDP M  (128636)",N/A,6,"BS, MTZ, PWW, Perfume Price, Perfumora, Spectrum",12.25,13.25
6294015189582,"ARMAF ODYSSEY MEGA 2.0 EDP M  (128639)",N/A,6,"MTZ, PWW, Perfume Price, Perfumora, Spectrum, Yossi",11.5,13.47
3349668528677,"PACO RABANNE "OLYMPEA" 2.7 OZ EDP SPR [W]",N/A,6,"Acme, CBS, Gift Express, Perfume Plus, TJS, United",51,54.36
608940581513,"PARIS HILTON ELECTRIFY W BODY SPRAY 8.0",N/A,6,"BS, Elegance, French, General, Network, Perfume Price",2,3.62
603531001821,"XOXO W EDP/S 3.4",N/A,6,"BS, French, General, Perfume Center, Perfume Price, QFG",10,11.11
6291108735589,"Lattafa Mohra Eau de Parfum 100ml",N/A,6,"Elegance, French, PWW, Perfumora, Spectrum, United",9.5,11.27
6290360591544,"Lattafa Al Nashama Eau de Parfum 100ml",N/A,6,"French, MTZ, Nandansons, Perfumora, Spectrum, United",14.25,15.65
3605970416126,"RALPH LAUREN POLO RED M 4.2 EDT SPRAY TESTER *NO CAP*",N/A,6,"Gift Express, Montroyal, Nandansons, Network, POTW, TJS",22.5,24.08
3386460149129,"LACOSTE EAU DE LACOSTE BLANC L.12.12 M 3.4 *EDP* SPRAY WHITE",N/A,6,"Acme, Classic, Paris, Perfume Price, Sanya, United",32,34.77
3386460149136,"LACOSTE L.12.12 BLANC EAU FRAICHE (M) EDT 100 ml FR",N/A,6,"Acme, Classic, General, Perfume Price, Sanya, United",24.5,28.17
608940569467,"Set-Paris Hilton M 4pc. Set 3.4 edt spr/3.0 shower gel/ 2.75 deo/ .25 mini",N/A,6,"CBS, Classic, Paris, Perfume Price, QFG, United",25,28.62
3386460066136,"BOU QUATRE M EDT 100ML",N/A,6,"Nandansons, PWW, Paris, Perfume Plus, Perfume Price, Sanya",20.7,23.03
608940582107,"VINCE CAMUTO FLOREALE ( W ) EDP SP 3.4 OZ",N/A,6,"French, General, Nandansons, Paris, Perfume Price, QFG",12.5,18.14
810101505423,"NICKI M PINK FRIDAY 3.4 EDP L+ 4.0 BM +3.4 BC  (129523)",N/A,5,"BS, Classic, Gift Express, MTZ, Paris",18,21.31
810101505430,"Nicki Minaj Minajesty 3PC Women Set (Window Box)",Nicki Minaj,5,"BS, Classic, MTZ, Paris, Perfume Price",18,20.33
810101505447,"Nicki Minaj Onika 3PC Women Set (Window Box)",Nicki Minaj,5,"BS, Gift Express, MTZ, Paris, Perfume Price",18,19.40
719346232982,"JUICY OUI JUICY COUTURE EDP SP 3.4oz TESTER",N/A,5,"BS, Classic, Cosmo, NYB, Nandansons",16,18.64
3616304203626,"Escada Chiffon Sorbet Eau de Toilette 100ml Spray",N/A,5,"BS, French, Haz, MTZ, Nandansons",19.75,22.20
3616304203572,"Escada Brisa Cubana Edt Spray Limited Editon 100 ml",N/A,5,"BS, French, Haz, MTZ, Nandansons",18,21.55
844061013704,"TRUE RELIGION - EAU DE PARFUM SPRAY 3.4 oz / 100 ml Women",N/A,5,"BS, Classic, Cosmo, General, Paris",17.5,20.25
3616305433589,"CK OBSESSION (M) EDT SP 4.2+2.6 DEO+3.4 ASB",N/A,5,"BS, Classic, General, PWW, Perfume Center Sets",22.75,27.22
6294015168167,"ARMAF MISS VOCEVIVA 3.4oz SPR",N/A,5,"BS, French, Gift Express, MTZ, PWW",17.45,21.21
3616305433596,"CK OBSESSION EDP SP 3.4+6.7BL+0.5 MINI",N/A,5,"BS, Classic, General, NYB, PWW",24.5,28.72
844061015548,"PERRY 18 4PC 3.4 EDT SPR, 6.0 DEO SPRAY, 3.0 S/G, .25 oz MINI (MEN)",N/A,5,"BS, Classic, Network, PWW, Paris",24,25.36
85715806352,"Dunhill Icon Racing Blue EDP 3.4 oz Spray M",N/A,5,"ABDiversified, BS, MTZ, Network, PWW",17,23.03
3386460129893,"Jimmy Choo I Want Choo Forever Eau de Parfum 40ml",N/A,5,"Acme, BS, Classic, NYB, Perfume Price",28,29.32
8011003825738,"VERSACE DYLAN BLUE/VERSACE EDT SPRAY 1.7 OZ (50 ML) (M)",MENDITTOROSA LE MONDE,5,"BS, Cosmo, MTZ, NYB, Paris",29.4,31.80
3349668576128,"Paco Rabanne Black Xs Eau de Toilette 50ml",N/A,5,"BS, ET, French, Nandansons, Paris",29,31.63
850049716628,"MICHAEL KORS GORGEOUS SET 3.4oz EDP SP+5ml EDP SP+3.4oz BODY LOTION+3.4oz S.G (L) H.B",N/A,5,"BS, Paris, Perfume Center, Perfume Center Sets, Perfume Price",32,35.50
8057971180455,"DOLCE&GABBANA INTENSO(M)EDP SP 2.5oz(LI FREE)                                                        ",N/A,5,"BS, Haz, MTZ, Paris, Perfume Price",29.45,31.31
3616303459895,"Lacoste L.12.12 Blanc Intens M 3.4 edt spr",N/A,5,"BS, French, General, MTZ, Montroyal",26.5,29.41
6291100133444,"AL HARAMAIN AMBER OUD PRIVATE EDITION EDP SP 2oz",N/A,5,"BS, Fragrance Depot, Montroyal, Paris, United",30.5,36.28
6291100130467,"Al Haramain Amber Oud Carbon Edition Eau De Parfum 60ml",Victoria's Secret,5,"BS, Classic, Paris, Perfume Price, United",28.5,31.27
22548420003,"MK GORGEOUS(L) 1.7OZ EDP",N/A,5,"BS, PWW, Paris, Perfume Plus, Prestige Fragrances",23.3,26.83
3346470301863,"GUERLAIN L'HOMME IDEAL 3.3 EDT M",N/A,5,"BS, General, Gift Express, Montroyal, Perfume Price",38,41.30
6294015171112,"ARMAF CLUB DE NUIT MILESTONE EDP SP 6.7oz",N/A,5,"BS, French, Gift Express, Perfume Center, Perfume Price",35.5,39.75
8011003889419,"Moschino Toy 2 3PC Women Set",N/A,5,"BS, Classic, Haz, Montroyal, Paris",41,44.22
783320403897,"BVLGARI MAN WOOD NEROLI (M) EDP 100 ml ",N/A,5,"BS, CBS, Perfume Center, Perfume Plus, Sanya",38.75,43.40
8054754400595,"Dolce & Gabbana K 3.3 EDT Sp 3PC Men Set (Hard Box)",N/A,5,"BS, MTZ, Perfume Center, Perfume Center Sets, Perfume Price",36,39.48
3386460135245,"JIMMY CHOO AQUA EDT SP 6.7oz",N/A,5,"BS, Classic, Fragrance Depot, MTZ, Network",42,45.84
3423222108281,"NARCISO RODRIGUEZ ALL OF ME INTENSE 3.4 EDP L  (118597)",N/A,5,"BS, Nandansons, Paris, Perfume Price, TJS",40.3,45.21
8054754403442,"D&G K POUR HOMME EDT SP 3.4oz+1.7oz S/G+2.5oz DEO STICK",N/A,5,"BS, Classic, MTZ, Sanya, TJS",39.5,42.27
3423478840652,"NARCISO RODRIGUEZ Poudree Wom EDP (90ml)",N/A,5,"BS, Cosmo, Gift Express, Perfume Price, TJS",48,49.24
3274872441798,"KENZO [W] FLOWER L'ABSOLUE 3.4 Oz EAU DE PARFUM SPR [L'ABSOLUE]",N/A,5,"BS, Cosmo, MTZ, Perfume Center, Perfume Plus",33.5,41.67
3274872423008,"GIVENCHY Gentleman Intense Men EDT (100ml)",N/A,5,"BS, CBS, Gift Express, PWW, Perfume Price",44.4,49.65
8057971180462,"Intenso by Dolce and Gabbana for Men - 6.7 oz EDP Spray",N/A,5,"BS, CBS, Classic, Paris, Sanya",51,56.50
3274872482630,"Givenchy Ange Ou Demon Le Secret 3.3 EDP Sp Women (New UPC)",N/A,5,"BS, Cosmo, Nandansons, Perfume Price, United",49.75,52.16
3346470304826,"HABIT ROUGE EDT 100ML",N/A,5,"BS, ET, General, Perfume Price, Sanya",51.5,57.91
3616305820846,"GUCCI GUILTY BLACK ESSENCE 3.0 M",N/A,5,"Acme, BS, Fragrance Depot, Nandansons, Perfume Price",43,53.12
8054754405095,"D&G K POUR HOMME PARFUM 3.4oz",N/A,5,"BS, MTZ, Perfume Center, Perfume Plus, Perfume Price",49.8,55.78
8011003900039,"VERSACE EROS FLAME(M)(H/B)3PC SET(3.4oz edp sp,5.0oz Bath & Shower Gel,5ml edp spl mini)             ",Versace,5,"BS, Haz, PWW, Perfume Center, Perfume Price",56,61.53
6291100130559,"Al Haramain Amber Oud Ruby Edition Eau de Parfum 120ml",American Crew,5,"BS, ET, General, Nandansons, Perfume Center",35,42.56
8011003899906,"VERSACE POUR FEMME DYLAN PURPLE (W) SET EDP 100 ml+ EDP 5 ml+ PRFM B/L 100ml+ PRFM BATH&S/G 100ml IT",VERSACE,5,"BS, Haz, MTZ, PWW, Spectrum",55,60.22
8435415062213,"JPG LE BEAU 2.5 LE PARFUM M  (ONLY WITH PURCHASE OF RM)",Estee Lauder,5,"BS, CBS, Classic, ET, MTZ",62,66.98
8435415091664,"J.P. Gaultier Le Male Pride Edition Edt Spray",N/A,5,"BS, General, MTZ, Perfume Price, Yossi",49,54.54
3614274089356,"PR LRO PARFUM 100ML MV",N/A,5,"BS, Euro, MTZ, Montroyal, PWW",62.9,74.48
3616302022472,"GUCCI Flora Gorgeous Gardenia Wom EDP (100ml)",N/A,5,"BS, Classic, Montroyal, Perfume Plus, Perfume Price",70.5,73.30
3616305169273,"GUCCI FLORA GORGEOUS ORCHID (W) 100ML EDP",N/A,5,"BS, CBS, Fragrance Depot, Gift Express, Montroyal",69.5,79.20
8033488155070,"XERJOFF XJ 1861 NAXOS (U) EDP 100ML",N/A,5,"BS, Fragrance Depot, MTZ, Perfume Price, TJS",127.95,140.90
3508440251848,"CREED QUEEN OF SILK (W) EDP 75ML",N/A,5,"BS, CBS, Classic, Fragrance Depot, Haz",180,189.27
8054320902522,"XERJOFF ERBA PURA GOLD 3.4 EDP U",N/A,5,"BS, Fragrance Depot, MTZ, Perfume Price, TJS",152.5,161.10
5425017733676,"CUBA CITY MIAMI L 1.17 EDP SPRAY **SOLD AS CASE PACK ONLY** ",N/A,5,"CBS, Classic, Elegance, POTW, Perfume Center",1.5,2.23
3442151009223,"THALLIUM SPORT LIM EDIT EDT SP 3.4oz",N/A,5,"BS, CBS, MTZ, Network, Paris",11,11.48
8431754002019,"HALLOWEEN Tester ( Men ) EDT SP 4.2 OZ",N/A,5,"CBS, ET, Haz, MTZ, Perfume Price",13.5,19.79
3616302015580,"Ck Free M 3.4 edt spr",N/A,5,"CBS, Cosmo, Haz, NYB, POTW",13.5,14.44
8411061092774,"CAROLINA HERRERA GOOD GIRL EDP SP 2.7oz+10ml SPRAY",N/A,5,"CBS, Classic, ET, MTZ, Nandansons",76.2,84.80
8435415032360,"JEAN PAUL GAULTIER LE PARFUM 6.7 EDP M",Bodycology,5,"Acme, CBS, Classic, Nandansons, Perfume Plus",96.5,100.08
3348901419369,"DIOR MISS DIOR EDT 100ML",N/A,5,"CBS, Classic, Cosmo, Gift Express, Perfume Price",92.5,97.00
888874001404,"BN9 Hamptons Usx EDP (100ml)",LATTAFA,5,"CBS, Classic, Haz, MTZ, PWW",124.5,149.39
888874006836,"BOND NO 9 FIDI 3.3 EDP U",N/A,5,"CBS, Haz, MTZ, Nandansons, Perfume Price",124,138.49
888874001152,"BOND NO 9 WALL STREET 3.4 EDP L",N/A,5,"CBS, Classic, MTZ, Nandansons, Perfume Price",127.4,143.29
888874007703,"BOND #9 LAFAYETTE STREET 1.7 EDP SPR (W)",KHADLAJ,5,"CBS, Classic, Fragrance Depot, Haz, Perfume Price",132,139.67
3348901470353,"SAUVAGE/CH.DIOR EDT REFILL 10.0 OZ (300 ML) (M)
DARK BLUE BOX",N/A,5,"CBS, Classic, French, Perfume Price, TJS",135,145.56
3508441001091,"CREED Original Vetiver Men EDP (100ml)",N/A,5,"CBS, Classic, ET, Fragrance Depot, Paris",172.5,175.20
3700578502360,"PEGASUS - Marly - EAU DE PARFUM SPRAY 4.2 oz / 125 ml",MAISON CRIVELLI,5,"CBS, Classic, Haz, MTZ, Perfume Price",174,178.30
888874007123,"BN9 Tribeca EDP  (100ml)",TED BAKER,5,"CBS, Fragrance Depot, Haz, MTZ, Perfume Price",184.5,190.00
3700578502322,"PARFUMS DE MARLY LAYTON (M) 125ML EDP SPRAY",PARADIS DES SENS,5,"Acme, CBS, Haz, Perfume Distributors, Perfume Price",152.5,173.27
5425039220642,"CUBA VICTORY 1.17 EDP SPR (W)",N/A,5,"Classic, General, Perfume Center, Perfume Plus, Perfume Price",2.25,3.14
5425017732211,"CUBA JUNGLE ZEBRA ( W ) EDP SP 1.17 OZ",N/A,5,"Classic, Paris, Perfume Center, Perfume Plus, Perfume Price",2.5,3.04
812256027591,"ARIANA GRANDE THANK U NEXT 2.0 BODY MIST 236ML",N/A,5,"Classic, General, PWW, Perfume Price, United",6,6.74
812256023104,"ARIANA GRANDE MOONLIGHT BODY MIST 236ML ",N/A,5,"Classic, General, Gift Express, Perfume Price, United",6,7.31
883991110886,"HEIRESS BODY SPRAY 8.0 L",N/A,5,"Classic, PWW, Perfume Center, QFG, United",4,5.56
5425017735755,"CUBA PRESTIGE PLATINUM 3.0 EDT SPR (M)",N/A,5,"Classic, Elegance, General, PWW, Perfume Center",5,6.89
6291106064070,"Lattafa Raghba Wood Intense Eau de Parfum 100ml",N/A,5,"Classic, French, MTZ, Nandansons, United",8.5,9.61
6291108734056,"Lattafa Hayaati Al Maleky Eau de Parfum 100ml",N/A,5,"Classic, French, MTZ, PWW, Perfume Price",9.25,11.41
6291107450438,"Lattafa Opulent Oud Eau de Parfum 100ml",N/A,5,"Classic, Gift Express, Perfumora, Spectrum, United",9.5,10.13
6291107457895,"Lattafa Hayaati Gold Elixir Eau de Parfum 100ml",N/A,5,"Classic, French, Gift Express, PWW, United",9.3,10.62
855560005800,"USHER FEMME W EDP/S SET 3.4 3PC",N/A,5,"Classic, Nandansons, POTW, Perfume Price, QFG",7.5,9.18
7640171194608,"CABOTINE 2PC 3.4 EDT SPR, 6.7 B/L (W)",N/A,5,"Classic, Elegance, Nandansons, PWW, Perfume Price",8,10.82
6291107459196,"AL HAMBRA DELILAH POUR FEMME 100ML EDP SPRAY",N/A,5,"Classic, French, Heritage, Nandansons, PWW",11,12.99
844061000544,"Perry Ellis 360 Red M 1.7",N/A,5,"BS, Classic, Cosmo, PWW, Paris",12.5,13.75
6290362341826,"Ana Abiyedh Coral EDP",N/A,5,"Classic, General, Nandansons, PWW, Perfume Price",14,15.06
6291108738481,"LATTAFA - SAKEENA 3.4 EDP SP.",N/A,5,"Classic, French, MTZ, Perfume Price, United",13.5,15.41
719346296861,"HALSTON Z-14 3 PCS SET FOR MEN: 4.2 COLOGNE SPRAY + 3.4 AFTERSHAVE BALM + 3.4 HAIR & BODY WASH",HALSTON,5,"BS, Classic, General, Nandansons, Perfume Center Sets",11.5,13.06
6294015189612,"ARMAF ODYSSEY AQUA EDITION 2.0 EDP M (128642)",N/A,5,"Classic, Gift Express, MTZ, Perfumora, Spectrum",12,14.25
6291108738092,"LATTAFA HALA 3.4 EDP SPR (M)",N/A,5,"Classic, French, MTZ, United, Yossi",14,18.27
6290171074205,"AFNAN ZIMAYA PRECIOUS COLLECTION "SHARAF BLEND" U 3.4 EDP SPRAY",N/A,5,"BS, Classic, Gift Express, POTW, United",11.7,16.55
3351500020362,"AZZARO CHROME 1.0OZ EDT MEN",N/A,5,"Classic, Heritage, MTZ, NYB, Perfume Price",13.5,15.50
88300605385,"CK ETERNITY (M) 1.0 OZ EDT SPRAY",N/A,5,"Classic, Gift Express, MTZ, NYB, PWW",12,14.96
8011003616008,"MOSCHINO Cheap & Chic Wom EDT TST (100ml)",N/A,5,"Classic, Cosmo, MTZ, Nandansons, Perfume Price",15,16.03
6290360590189,"Lattafa Maahir Legacy Lattafa Eau de Parfum 100ml",Victoria's Secret,5,"Classic, French, Gift Express, Nandansons, Perfume Price",15.5,17.28
3386460101059,"EXPLORER/MONT BLANC EDP SPRAY 1.0 OZ (30 ML) (M)",N/A,5,"Classic, Cosmo, Euro, NYB, TJS",17.9,18.76
812256023999,"MINAJESTY 3.4 EDP L",N/A,5,"Classic, General, Network, POTW, Perfume Plus",14.75,17.19
6290360599441,"LATTAFA BADE'E AL OUD NOBLE BLUSH (U) EDP 100ML",LATTAFA,5,"Classic, French, Gift Express, Perfumora, Spectrum",17,18.12
88300601387,"CK ETERNITY L 1.0OZ EDP SPRAY",N/A,5,"Classic, ET, Haz, Heritage, NYB",14.75,17.16
6290360592909,"LATTAFA PRIDE VINTAGE RADIO 3.4 EDP  (125410)0",N/A,5,"Classic, French, Gift Express, MTZ, PWW",17.95,20.21
3607342401426,"Calvin Klein Ck One Shock For Him Eau de Toilette 200ml",GIORGIO ARMANI,5,"Classic, French, Gift Express, MTZ, Perfume Plus",17.45,19.09
844061007963,"360 PURPLE ( W ) EDP SP 3.4 OZ",N/A,5,"Classic, Montroyal, Paris, Perfume Price, United",18.5,20.20
3760269849464,"LOLITA LEMPICKA Wom EDP TST (100ml) - New Package",N/A,5,"Classic, French, MTZ, Montroyal, Nandansons",17,19.91
3760060764164,"NITRO INTENSE by DUMONT 3.4 EDP SPR",N/A,5,"Classic, French, MTZ, PWW, United",18.75,21.23
3595472061262,"MERCEDES BENZ BRIGHT 3.4 EDP M  (116817)",MIU MIU,5,"Classic, ET, Fragrance Depot, MTZ, Montroyal",22,24.54
3386460149402,"Tester Lacoste Red 4.1 EDT Sp Men",N/A,5,"Classic, Cosmo, French, NYB, Perfume Price",17.5,20.36
6290171071518,"Afnan Tabacco Rush Eau De Parfum 80ml",N/A,5,"Classic, MTZ, POTW, Perfume Price, United",19,22.60
719346297097,"LC-Curve Black (M) 4pc Set (4.2COLS,3.4ASB,3.4SG,1.7DSTK)",N/A,5,"BS, Classic, General, Nandansons, Perfume Center Sets",17.5,19.92
6290362345817,"Fakhar Platin by Lattafa 3.4oz EDP Spray for UNISEX",N/A,5,"Classic, ET, Gift Express, Montroyal, Nandansons",22,23.36
8011003845125,"Moschino Toy Boy 1.7 edp spr",N/A,5,"Classic, Cosmo, Gift Express, Network, Paris",24.5,25.66
844061012585,"PERRY ELLIS 360 M 4PCSET 3.4 EDT SPRAY / 3.0 SGEL / 6.8 DEO SPRAY / 7.5ML EDT SPRAY *DISPLAY BOX* ",N/A,5,"Classic, General, Montroyal, Perfume Center Sets, United",20.9,23.53
719346630856,"Britney Spears Island Fantasy Body Mist 236ml",MARVIS,5,"Cosmo, ET, PWW, Perfume Price, United",3,3.86
85805559502,"RED DOOR/ELIZABETH ARDEN DEODORANT CREAM 1.5 OZ (40 ML) (W)",N/A,5,"BS, Cosmo, NYB, PWW, Perfume Center",4.4,4.89
810876037662,"Marvel Captain Marvel Red Eau De Parfum 100ml",N/A,5,"Cosmo, General, Heritage, Paris, Perfume Price",2.75,5.42
3614223708741,"COOL WATER 5.0 BODY SPRAY M  (119112)",N/A,5,"Cosmo, Haz, NYB, PWW, United",5.75,7.02
7640111493693,"Jaguar Classic Red Eau de Toilette 100ml",N/A,5,"BS, Cosmo, Elegance, PWW, United",7.5,8.66
7640111493723,"Jaguar Classic Gold Eau de Toilette 100ml",N/A,5,"BS, Cosmo, Heritage, PWW, Paris",8,9.12
49398940116,"KIM KARDASHIAN PURE HONEY EDP SP 3.4",N/A,5,"BS, Cosmo, POTW, Paris, QFG",7.5,10.29
8411061082935,"ANTONIO BANDERAS KING OF SEDUCTION MEN  3.4 OZ EDT SP",N/A,5,"Cosmo, ET, Haz, Nandansons, United",9.75,11.06
3442151008769,"THALLIUM BLACK EDT SP 3.4oz",N/A,5,"BS, Cosmo, Network, PWW, Paris",11,11.90
3414202000510,"Cool Water M 1.35 oz ",N/A,5,"Cosmo, Haz, Network, PWW, Perfume Center",10.45,12.17
3614272631915,"Diesel Spirit Of The Brave EDT 1.7 oz Spray M",Burberry,5,"ABDiversified, Cosmo, French, General, POTW",14.6,17.94
608940568224,"VINCE CAMUTO CIAO EDP SP 3.4oz",N/A,5,"BS, Cosmo, Nandansons, Paris, QFG",12.5,15.85
3386460149372,"TESTER TOUCH OF PINK (L) 3.0 EDT SP (WITH CAP)",N/A,5,"Cosmo, French, MTZ, NYB, Sanya",16.75,17.54
3386460103718,"JIMMY CHOO FLORAL - JIMMY CHOO - EAU DE TOILETTE SPRAY 3.0 oz Tester",N/A,5,"Cosmo, Gift Express, MTZ, Montroyal, Sanya",19,19.75
8011003864508,"MOSCHINO Toy2 Bubble Gum EDT TST (100ml)",N/A,5,"Cosmo, Gift Express, MTZ, POTW, Sanya",20,23.67
8052086376496,"Ferragamo Amo Flowerful 3.4 EDT L Spray",N/A,5,"ABDiversified, Cosmo, Montroyal, PWW, Paris",21.8,24.18
3386460149334,"L'HOMME LACOSTE 3.3oz EDT SP (M)",N/A,5,"Cosmo, General, Perfume Price, QFG, United",24,25.67
3614229840117,"BURBERRY MR BURBERRY ( M ) EDT SP 1.6 OZ",N/A,5,"Cosmo, ET, Nandansons, Paris, QFG",23,24.49
3614273662598,"Viktor & Rolf Good Fortune Eau De Parfum 30ml",N/A,5,"Classic, Cosmo, Euro, General, MTZ",21.9,29.81
3386460151979,"COACH DREAMS MOONLIGHT (W) EDP 60ML",COACH,5,"Acme, Classic, Cosmo, Paris, Perfume Price",26.2,30.54
3386460118125,"MB LEGEND (M) EDP SP 3.4oz",N/A,5,"Classic, Cosmo, Montroyal, Nandansons, United",32,32.79
8411061976296,"CAROLINA HERRERA 212  Heroes Men EDT TST (90ml",N/A,5,"CBS, Classic, Cosmo, Montroyal, POTW",28.5,35.95
688575201918,"CHLOE Signature Wom EDP TST (75ml)",La Mer,5,"Classic, Cosmo, Gift Express, MTZ, Paris",42,43.83
3616302038138,"ROSE NATURELLE INTENSE/CHLOE EDP SPRAY REFILLABLE INTENSE 3.3 OZ (100 ML) (W)",Marly,5,"Cosmo, ET, MTZ, Montroyal, PWW",44,49.76
3614273927925,"Mugler Alien Goddess Supra Florale Eau de Parfum 60ml",N/A,5,"Cosmo, Haz, MTZ, Montroyal, Perfume Price",40,44.38
783320420573,"Bvlgari Omnia Crystalline Edt Spray 50 ml",N/A,5,"Classic, Cosmo, ET, Nandansons, Perfume Price",51,54.89
3760265190966,"MANCERA Roses Vanelle Unisex 4.0oz Edt Spray",N/A,5,"CBS, Cosmo, Fragrance Depot, Montroyal, Perfume Price",53,57.98
3614272045873,"FLOWERBOMB NECTAR INTENSE 3.0 EDP L  (113111)",N/A,5,"Cosmo, Montroyal, Nandansons, PWW, United",67,75.04
719346634939,"SHI - FINE FRAG MIST 8.0 OZ",N/A,5,"ET, NYB, PWW, Perfume Center, Perfume Price",3.4,3.70
3616305265289,"Hugo Boss Hugo Man 3PC Gift Set for Men",Hugo Boss,5,"Classic, French, Haz, POTW, Perfume Price",33.5,34.38
850050062073,"BHARARA BLEU ( M ) ED Parfum SP 3.4 OZ",N/A,5,"French, Nandansons, Paris, Perfume Price, United",36.75,39.88
6290171070177,"Afnan Highness X Brown Eau de Parfum 100ml",N/A,5,"ET, French, MTZ, POTW, Perfume Plus",34,39.11
