UPC,Item Name,Brand,Vendors,Vendor List,Min Price,Avg Price
3386460064125,"Jimmy Choo Man EDT for Men | 1.7 oz / 50 ml - SPR",Jimmy Choo,4,"NYB; Heritage; Euro; Perfume Price",21.9,26.38
6290360592954,"LATTAFA PRIDE GHARAM 100ML EDP SPRAY",Victoria's Secret,4,"Nandansons; MTZ; French; Fragsense",21.95,22.87
3605520946592,"DIESEL Fuel For Life Men EDT (125ml)",Adidas,4,"OniEssence; Gift Express; POTW; General",22,23.60
3423222089337,"ISSEY MIYAKE [M] L`EAU DISSEY 2 PCS T-SET 2.5 Oz EDT SPR+2.6 Oz DEO STICK [T-SET]",N/A,4,"Source; Sanya; French; POTW",22,23.60
3386460142199,"Coach Love 1.0 EDP Sp Women",N/A,4,"Nandansons; NYB; Perfume Price; Premier",22,23.36
6290360376707,"FRAGRANCE WORLD PINNACE NOIR UNISEX 3.4 OZ EDP SP",N/A,4,"Nandansons; Premier; United; MTZ",22,24.72
3605521132499,"Diesel Loverdose EDP for Women | 2.5 oz / 75 ml - SPR",Diesel,4,"United; Mod; MTZ; General",22,24.83
6290362340034,"LATTAFA YARA MOI 3 PC SET 3.4 EDP SPRAY + 6.8 DEO SPRAY + HAIR MIST",N/A,4,"United; Premier; MTZ; Nandansons",22,23.63
3595471061096,"MERCEDES BENZ PRIVATE 3.4 EDP M  (112494)",N/A,4,"Mod; Aairie; MTZ; Montroyal",22,26.73
3346470144125,"GUERLAIN AA NEROLIA VET. EDT 75ML ",N/A,4,"Sanya; Aairie; MTZ; TJS",22,23.75
6294015168129,"ARMAF MISS CHIC EDP SP 3.4oz",N/A,4,"Montroyal; PWW; BS; MTZ",22,25.05
3386460074902,"MONT BLANC LEGEND SPIRIT (M) EDT 100ML TESTER",N/A,4,"Gift Express; Premier; Heritage; Network",22,23.80
3386460132800,"MONT BLANC Signature Absolue Wom EDP TST (90ml)",Dolce & Gabbana,4,"OniEssence; Perfume Price; Cosmo; Montroyal",22.25,25.13
3423222091019,"A DROP D'ISSEY ESSENTIELLE (L) 3.0 EDP SP",N/A,4,"OniEssence; PWW; MTZ; Perfume Price",22.5,24.36
892456000518,"ANIMALE (M) EDT SP 6.7oz(LI FREE)                                                                    ",YVES SAINT LAURENT,4,"Source; Perfume Center; Perfume Price; PWW",22.5,24.00
6293708018840,"AJMAL SONG OF OUD(U)EDP SP 2.5oz(LI FREE)                                                            ",N/A,4,"MTZ; Perfume Center; PWW; Perfumora",22.75,23.79
3423473004851,"Dolce & Gabbana Dolce Shine Eau De Parfum 50ml",N/A,4,"Nandansons; TJS; ET; Premier",23,24.00
3616305187574,"Davidoff Cool Water Reborn Intense Man Edp Spray",N/A,4,"Luxury; Montroyal; Perfume Price; MTZ",23,27.10
3386460096874,"COACH Platinun Men EDP (60ml)",N/A,4,"Distributor; Perfume Distributors; Euro; Gift Express",23,24.67
844061010598,"PERRY ELLIS 360 CORAL 6.8 oz",N/A,4,"Perfume Center; Perfume Price; PWW; Paris",23,24.27
3137370207023,"Nina Ricci L'Air Du Temps EDT for Women | 1.7 oz / 50 ml",Nina Ricci,4,"Heritage; Cosmo; Perfume Center; Classic",23.05,25.56
844061014428,"PERRY 18 by PERRY ELLIS 4 PC 3.4 EDP SPR, 3.0 S/G, 4.0 BODY MIST, B/L (W)",N/A,4,"PWW; Perfume Center; Classic; Network",23.5,25.36
3386460135825,"Montblanc Explorer Platinum Eau De Parfum 60ml",N/A,4,"Cosmo; MTZ; Gift Express; Classic",23.5,24.49
8052464894680,"SALVATORE FERRAGAMO F-BLACK 3 Pc Set ( M ) EDT 3.4, S/G 2.5, A/S 2.5 OZ",N/A,4,"United; Perfume Center; Montroyal; PWW",23.5,24.81
3614273749428,"Lanc�me Id�le Nectar Eau de Parfum 25ml",N/A,4,"PWW; MTZ; Perfume Center; Fragsense",23.75,24.50
810101500077,"ARIANA GRANDE MOD BLUSH TESTER 3.4 EAU DE PARFUM SPRAY FOR WOMEN",ARIANA GRANDE,4,"Perfume Center; Nandansons; Premier; Aairie",23.75,25.04
3605972917867,"RALPH LAUREN RALPH'S CLUB TESTER 3.4 EAU DE TOILETTE SPRAY FOR MEN",RALPH LAUREN,4,"TJS; Nandansons; MTZ; Premier",23.95,24.09
3605972910288,"FRAGRANCES",N/A,4,"PWW; TJS; MTZ; Perfume Center",23.95,24.59
3614229159035,"MARC JACOBS DAISY (W) 30ML EDT SPRAY - (LFP)",N/A,4,"NYB; Haz; Euro; MTZ",24,24.50
6290360593036,"LATTAFA PRIDE PISA 100ML EDP SPRAY",N/A,4,"United; MTZ; Gift Express; Perfume Price",24,24.60
844061015531,"SET 360 WOMAN (4PCS) 3.4+BMIST 4.0 3.0 SG + .25 EDT  ",N/A,4,"United; ET; Classic; Perfume Price",24,25.00
3423473020264,"Dolce & Gabbana Light Blue EDT for Women | 1.6 oz / 50 ml",Dolce & Gabbana,4,"Heritage; Perfume Plus; Gift Express; Fragsense",24,28.10
6291100130283,"AL HARAMAIN OUDH BURMA 2.5 EDP U  (121425)",Victoria's Secret,4,"MTZ; Perfume Center; PWW; Perfume Price",24,33.79
3760060762184,"DUMONT [U] BOROUJ MODERNITY 2.87 Oz EAU DE PARFUM SPR",N/A,4,"MTZ; Perfume Center; French; Aairie",24,31.07
6290362340096,"LATTAFA KHAMRAH 3 PCS GIFT SET WITH 100ML EDP + 200ML DEO + 50ML HAIRMIST",LATTAFA,4,"MTZ; Gift Express; Fragsense; Network",24,25.69
6290360592138,"LATTAFA NICHE EMARATI AL DANA 100ML EDP SPRAY",N/A,4,"Gift Express; Classic; French; Fragsense",24,27.00
3605972321831,"Ralph Lauren Polo Red Eau De Parfum for Men | 2.5 oz / 75 ml - Spray",RALPH LAUREN,4,"TJS; Fragsense; Perfumora; Aairie",24.5,27.44
3346130009702,"Herm�s Terre D'herm�s Refillable Eau de Toilette 30ml",N/A,4,"TJS; Cosmo; Perfume Center; MTZ",24.5,29.21
3616304197437,"ZINO DAVIDOFF Cool Water For Men 3pc Set with a  4.2 oz EDT Spray, 2.5 oz  After Shave Balm and 2.5 oz  Shower Gel *",N/A,4,"United; Sanya; Haz; Paris",24.5,26.71
3614229379488,"Bottega Veneta Illusione For Him Eau de Toilette 50ml",N/A,4,"Cosmo; PWW; Perfume Center; MTZ",24.5,29.00
3386460142021,"Jimmy Choo I Want Choo Le Parfum Eau de Parfum 40ml Spray",N/A,4,"NYB; Euro; Perfume Price; Classic",24.9,32.67
6291100131297,"AL HARAMAIN OPPULENT SAFFRON 3.4 EDP U  (115398)",N/A,4,"Perfume Price; PWW; Fragrance Depot; Perfume Center",25,30.15
8052464897124,"ROBERTO CAVALLI NERO ASSOLUTO(W)EDP SP 2.5oz                                                         ",N/A,4,"PWW; Nandansons; Perfume Center; Premier",25,26.09
3614222155409,"CK ONE GOLD (U) 200ML EDT SPRAY",N/A,4,"PWW; Perfume Price; MTZ; Gift Express",25,27.64
8052464896783,"Roberto Cavalli Paradiso Edp Spray 75 ml",N/A,4,"PWW; Perfume Center; Nandansons; Premier",25,26.38
3274872440999,"KENZO L'EAU W EDT 100ML NEW",N/A,4,"PWW; NYB; Aairie; MTZ",25,26.52
3346130000051,"HERMES EAU DE BASILIC EDC 50ML ",N/A,4,"PWW; TJS; Perfume Center; MTZ",25,29.78
6290171075905,"AFNAN 9 AM DIVE 5.0 EDP SPRAY",N/A,4,"Nandansons; United; Premier; POTW",25,28.17
6290171075769,"AFNAN 9 PM 5.0 EDP SPRAY",N/A,4,"United; Premier; Nandansons; POTW",25,28.42
3386460118125,"MB LEGEND (M) EDP SP 3.4oz",N/A,4,"United; Perfume Plus; Network; Classic",25,31.31
8034097959899,"Salvatore Ferragamo Signorina In Fiore Eau de Toilette 100ml",N/A,4,"Distributor; Perfume Distributors; General; Paris",25,25.08
6291100132171,"AL HARAMAIN AMBER OUD TOBACCO EDP 2.0 OZ SPR (M)",N/A,4,"PWW; Montroyal; Perfume Center; MTZ",25.25,26.89
6291100131747,"AL HARAMAIN L'AVENTURE GOLD 6.8 EDP SP  ",N/A,4,"PWW; Perfume Center; MTZ; ET",25.25,27.71
3386460126601,"COACH Wild Rose Wom EDP TST (90ml)",Dolce & Gabbana,4,"OniEssence; Nandansons; NYB; Perfume Price",25.5,27.17
8057971183715,"D&G Devotion Wom EDP (30ml)",N/A,4,"OniEssence; Aairie; Nandansons; Gift Express",25.5,28.46
3616304966743,"SET OBSESSION (L) 3.4 EDP SP + 6.7 SILKENING BODY LOTION + 15 ML MINI EDP SP",N/A,4,"Perfume Price; Nandansons; Paris; POTW",25.5,26.82
6290360592985,"LATTAFA NICHE EMARATI ZIKRA 100ML EDP SPRAY",N/A,4,"United; Classic; French; Fragsense",25.5,31.75
873824001184,"John Varvatos Artisan EDT for Men | 4.2 oz / 125 ml",John Varvatos,4,"PWW; Classic; General; United",25.5,27.75
8052464896837,"Roberto Cavalli Paradiso Azzurro Edp Spray 75 ml",N/A,4,"PWW; Nandansons; Perfume Center; Premier",25.5,26.65
6291100136285,"AL HARAMAIN JUNOON 2.5 EDP L  (116661)",Jane Iredale,4,"PWW; Nandansons; Perfume Center; Classic",25.5,27.00
737052713984,"HGO GREEN (M) 4.2OZ EDT SP",N/A,4,"PWW; Gift Express; French; Perfumora",25.75,27.51
3605972768957,"POLO RED - Ralph Lauren - PARFUM SPRAY 2.5 oz / 75 ml Men",N/A,4,"TJS; Haz; MTZ; Fragsense",25.75,31.11
8431754008912,"HALLOWEEN MY WISH EDP 100ML",N/A,4,"Perfume Price; United; Nandansons; MTZ",26,28.25
6290171076698,"AFNAN HISTORIC SAHARA 3.4 EDP SPR (M)",N/A,4,"United; Classic; POTW; MTZ",26,28.20
3346133500084,"HERMES H24 Men EDT TST (100ml)",N/A,4,"Montroyal; Perfume Center; Classic; MTZ",26,31.38
3346132400705,"HERMES Un Jardin Sur Le Toit Wom EDT (30ml)",N/A,4,"OniEssence; PWW; Cosmo; Perfume Center",26.25,27.66
3616304197444,"DAVIDOFF COOL WATER 3 PCS",N/A,4,"Perfume Price; Source; Luxury; General",26.25,28.63
6291106813029,"Al Haramain Amber Oud Ruby Eau De Parfum 60ml",N/A,4,"United; Perfume Center; MTZ; Perfume Price",26.25,27.48
8011003876266,"VERSACE Dylan Purple Wom EDP (30ml)",N/A,4,"OniEssence; Euro; MTZ; Gift Express",26.5,28.75
860004550303,"TRIBU 3.4 EDT L",N/A,4,"Source; Heritage; General; Paris",26.5,35.40
608940586310,"PARIS HILTON W EDP/S SET 3.4 4PC",N/A,4,"PWW; United; Perfume Price; Perfume Center",26.5,27.86
6290171072775,"Afnan Supremacy Not Only Intense Extrait de  Parfum 150ml",N/A,4,"United; Perfume Price; French; POTW",26.5,28.21
3349666005972,"Paco Rabanne Ultrared Man EDT for Men | 3.4 oz / 100 ml - SPR",Paco Rabanne,4,"Perfume Plus; Nandansons; United; Paris",26.5,28.38
6294015164176,"ARMAF CLUB DE NUIT UNTOLD EDP SP 3.6 oz",N/A,4,"Montroyal; Perfume Center; MTZ; Perfume Price",26.5,29.63
6291106813777,"AL HARAMAIN FLORAL FAIR(W)EXTRAIT DE PARFUM SP 3.33oz(LI FREE)(NEW)                                  ",REPLAY,4,"PWW; United; Montroyal; Perfume Center",26.75,28.66
3346130417293,"HERMES Un Jardin A Cythere Wom EDT TST (100ml)",N/A,4,"OniEssence; Perfume Price; MTZ; Paris",27,38.20
6294015151084,"ARMAF CLUB DE NUIT - EAU DE PARFUM SPRAY 6.7 oz Women",N/A,4,"Perfume Price; PWW; United; Nandansons",27,28.71
6290360592930,"LATTAFA NICHE EMARATI HAYAAM 100ML EDP SPRAY",N/A,4,"United; Classic; French; Fragsense",27,33.00
614514178065,"RASASI HAWAS FIRE(M)EDP SP 3.38oz(LI FREE)(NEW)                                                      ",N/A,4,"PWW; Nandansons; Perfume Center; Gift Express",27,28.36
22548425978,"Michael Kors Wonderlust Eau De Voyage Eau De Parfum for Women | 1.7 oz / 50 ml - Spray",N/A,4,"PWW; Perfume Center; MTZ; ET",27,27.70
3423473026709,"DG LIGHT BLUE 3.4oz EDT SP TS (L)",N/A,4,"Luxury; Montroyal; Aairie; Gift Express",27,31.30
6290362340027,"LATTAFA YARA 3 PCS GIFT SET WITH 100ML EDP + 200ML DEO + 50ML HAIRMIST",N/A,4,"Nandansons; MTZ; Premier; Gift Express",27,28.10
8057971183791,"DOF DOLCE VIOLET EDT 50ML",N/A,4,"TJS; PWW; Perfume Center; Perfumora",27.5,29.14
8052464898886,"SALVATORE FERRAGAMO UOMO(M)(D/F)3PC SET(3.4oz edt sp,3.4oz Shampoo and Shower Gel,3.4oz After Shave) ",N/A,4,"TJS; PWW; Perfume Center; MTZ",27.5,30.24
6291100133444,"AL HARAMAIN AMBER OUD PRIVATE EDITION EDP SP 2oz",N/A,4,"United; Aairie; Fragrance Depot; Montroyal",27.5,33.52
783320409585,"Bulgari Splendida Tubereuse Mystique Eau De Parfum 50ml",ARIANA GRANDE,4,"PWW; TJS; Perfume Distributors; Distributor",27.5,33.02
3616304974489,"CHLOE NOMADE + SIGNATURE EDP 2X20ML",N/A,4,"Perfume Price; Aairie; PWW; MTZ",28,32.75
3386460145220,"MONT BLANC LEGEND RED SET 3.4oz EDP + 7.5ML EDP +3.4oz S/GEL (M)",N/A,4,"Perfume Price; TJS; POTW; Paris",28.5,31.35
810912034853,"SDJ DELICIA DRENCH 8.1 BODY BUTTER U  (127467)",N/A,4,"Perfume Price; Nandansons; MTZ; Premier",28.5,28.92
3605521034014,"Diesel Only The Brave EDT for Men | 4.2 oz / 125 ml",Diesel,4,"PWW; Nandansons; Perfume Price; Paris",28.5,29.31
3605972230560,"Ralph Lauren Polo Deep Blue Parfum 75ml",N/A,4,"Distributor; Cosmo; Perfume Distributors; Paris",28.5,33.20
3386460095495,"Coach Poppy EDP for Women | 3.4 oz / 100 ml - SPR",Coach,4,"Perfume Price; Nandansons; PWW; Classic",28.75,31.46
3423473026679,"D&G Dolce Wom EDP TST (75ml)",N/A,4,"OniEssence; POTW; Fragsense; Paris",29,32.00
8057971188109,"DG LIGHT BLUE 1.7 EDT M NEW 2025  (129943)",N/A,4,"Perfume Price; Perfume Center; Aairie; Perfumora",29,30.28
3349668576128,"Paco Rabanne Black Xs Eau de Toilette 50ml",N/A,4,"Perfume Center; Nandansons; French; Paris",29,30.45
8054754403602,"DOLCE & GABBANA 4 PC Variety SET for Men ",N/A,4,"Nandansons; Gift Express; Perfume Price; Classic",29,31.93
3423222105884,"ISSEY M L'EAU D'ISSEY SOLAR VIOLET EDT INTENSE SP 3.4oz",PERRIS MONTE CARLO,4,"OniEssence; TJS; Aairie; ET",29.5,32.63
6291106814088,"AL HARAMAIN DISCOVERY COLLECTION AMBER OUD(U)(D/F)(LI FREE)6PC SET(6x10ML)(WITH ATOMIZER)            ",N/A,4,"PWW; Nandansons; Perfume Center; Premier",29.5,31.37
6295199801116,"ARMAF CLUB DE NUIT MALEKA (W) EDP 105 ml AE",ARMAF,4,"Perfume Plus; Perfume Price; Perfumora; United",29.5,32.45
3616301296737,"CALVIN KLEIN DEFY M 6.7 EDT SPRAY ",N/A,4,"MTZ; French; POTW; General",29.5,31.85
3346131101375,"Hermes Un Jardin Sur Le Nil EDT  for Men | 1 oz / 30 ml - SPR",Hermes,4,"OniEssence; ABDiversified; PWW; Perfume Center",30,34.60
6291106815009,"AL HARAMAIN GREEN DUBAI(U)EXTRAIT DE PARFUM SP 3.33oz(LI FREE)                                       ",N/A,4,"United; Montroyal; Perfume Center; MTZ",30,30.75
3551440592039,"Delroba Rose Musk For Woman Eau de Parfum 100ml",N/A,4,"Haz; Nandansons; Premier; Paris",30,30.50
3551440592022,"Delroba Sweet Amber For Men Eau de Parfum 100ml",N/A,4,"Haz; Nandansons; Premier; Paris",30,30.60
3551440592046,"Delroba Cashmere Bouquet For Woman Eau de Parfum 100ml",MIUMIU,4,"Haz; Nandansons; Premier; Paris",30,30.65
3348901250276,"SAUVAGE/CH.DIOR DEODORANT SPRAY  5.0 OZ (M)
DARK BLUE",N/A,4,"Perfume Price; PWW; Fragrance Depot; Cosmo",30.5,32.68
3346130422488,"HERMES TUTTI TWILLY D'HERMES (W) EDP 50ML",N/A,4,"TJS; PWW; Perfume Center; MTZ",30.5,34.09
8005610521305,"LACOSTE L'Homme EDT (150ml)",N/A,4,"PWW; Perfume Center; Nandansons; Premier",31,33.59
8057971180929,"DOLCE & GABBANA INTENSO POUR HOMME TESTER 4.2 EAU DE PARFUM SPRAY",DOLCE & GABBANA,4,"NYB; Sanya; Perfumora; Classic",31,32.14
6294015165029,"ARMAF CLUB KEY LOVE 3.4oz SPR",N/A,4,"Fragrance Depot; PWW; MTZ; French",31,38.45
608940583630,"BILLIE EILISH 3.4 EDP SPRAY TESTER",N/A,4,"Perfume Center; Nandansons; MTZ; Premier",31,32.71
3346470142824,"Guerlain Aqua Allegoria Nettare Di Sole Eau de Toilette 125ml",CHRISTIAN DIOR,4,"TJS; Sanya; Aairie; MTZ",31.5,31.79
763511009824,"DKNY BE DELICIOUS EDP 100ML",N/A,4,"Source; PWW; Perfume Plus; Gift Express",31.5,33.11
8011003823581,"VERSACE Eros Wom EDP TST (100ml)",MENDITTOROSA LE MONDE,4,"Perfume Center; Montroyal; Perfume Price; Gift Express",31.75,32.93
3346470144132,"Guerlain Aqua Allegoria Nerolia Vetiver Eau De Toilette 125ml",N/A,4,"TJS; Sanya; Fragrance Depot; MTZ",31.95,35.82
8057971188697,"Dolce & Gabbana The  One Gold Eau De Parfum Intense  for Women | 2.5 oz / 75 ml - Spray - Tester",Dolce & Gabbana,4,"OniEssence; Perfume Price; NYB; Distributor",32,34.55
3439600056907,"Thierry Mugler Alien EDP for Women | 1 oz / 30 ml",Thierry Mugler,4,"OniEssence; Perfume Price; Mod; Paris",32,40.38
6290171070153,"Afnan Highness VI Blue Eau de Parfum 100ml",N/A,4,"MTZ; Perfume Price; French; POTW",32,36.50
860004550372,"Benetton Tribu Black Eau de Parfum 100ml",N/A,4,"MTZ; Perfume Plus; General; Paris",32.5,33.05
3616305629159,"BURBERRY 4 * 5 ML MINI SET: 2 * GODDESS EAU DE PARFUM + 2 * HER EAU DE PARFUM.",BURBERRY,4,"Perfume Price; Nandansons; Premier; POTW",33,35.67
3616305265159,"HUGO BOSS BOTTLED 3 PCS SET FOR MEN: 3.3 EAU DE TOILETTE SPRAY + 3.3 SHOWER GEL + 2.4 DEODORANT STICK",HUGO BOSS,4,"Nandansons; Perfume Center; Premier; Paris",33,38.60
3423222107871,"Narciso Rodriguez For Her edt50,BL50",N/A,4,"Nandansons; PWW; Perfume Center; TJS",33,36.02
3616304249693,"GUCCI BLOOM INTENSE 1.0 EDP L  (124252)",ATELIER DES ORS,4,"PWW; MTZ; ET; Classic",33.25,35.44
8057971180561,"Dolce & Gabbana The One EDP for Men | 1.6 oz / 50 ml - SPR",Dolce & Gabbana,4,"OniEssence; Perfume Center; Acme; Paris",33.5,37.75
3423222090920,"ISSEY MIYAKE L'Eau D'Issey Pour Homme EDT (125ml+40ml)",MARINA DE BOURBON,4,"OniEssence; TJS; Nandansons; POTW",33.5,35.75
3137370340379,"Nina Ricci Premier Jour EDP for Women | 3.3 oz / 100 ml",Nina Ricci,4,"Perfume Price; Montroyal; Nandansons; General",33.5,35.00
3423478501058,"Issey Miyake L'eau De Issey 2 Pc. Gift Set for Women | Body Cream 2.6 oz + EDT SPR 3.3 oz",Issey Miyake,4,"Perfume Price; Source; POTW; Classic",33.5,35.72
3616305443625,"BURBERRY 4 * 5 ML MINI SET: 2 * GODDESS EAU DE PARFUM + 2 * HER EAU DE PARFUM",BURBERRY,4,"Nandansons; Premier; POTW; Classic",33.5,35.10
6290171002246,"Afnan Highness III Green Eau de Parfum 100ml",N/A,4,"Perfume Plus; French; POTW; MTZ",33.5,37.04
8057971181346,"D&G Light Blue Eau Intense Wom EDP (50ml)",N/A,4,"OniEssence; Aairie; Perfume Price; Paris",34,35.10
3423478901285,"NARCISO RODRIGUEZ For Her EDP TST (100ml)",N/A,4,"OniEssence; Perfume Price; Classic; MTZ",34,38.14
3351500016624,"AZZARO "WANTED" 3.3 OZ EDT SPR TESTER [MT]",N/A,4,"OniEssence; Classic; Paris; MTZ",34,35.63
31655509426,"Marc Jacobs Daisy EDT for Women | 3.3 oz / 100 ml - SPR - Tester",N/A,4,"OniEssence; NYB; Paris; POTW",34,37.25
810101504655,"Ariana Grande Moonlight 3PC Women Set (Window Box)",N/A,4,"Perfume Price; United; Classic; POTW",34,35.00
3346130010258,"Hermes Eau Des Merveilles EDT for Women | 1.6 oz / 50 ml",Hermes,4,"Perfume Price; Cosmo; Perfume Center; MTZ",34,39.17
8052464896332,"Salvatore Ferragamo Ferragamo Red Leather 3Pcs ( EDP100ml+ EDP10ml+Shampoo And Shower Gel 100ml) Set",N/A,4,"MTZ; French; Classic; Haz",34,36.90
3616305820747,"Gucci Guilty Essence Homme edt vapo",N/A,4,"NYB; Mod; Nandansons; MTZ",34,38.58
3616302514274,"GUCCI BLOOM EDT 30ML",N/A,4,"Nandansons; PWW; MTZ; Premier",34,36.30
850049716444,"MICHAEL KORS GORGEOUS L 3PCSET 3.4 *EDP* SPRAY / 3.4 BL / DESIGNER POUCH *DISPLAY BOX* ",N/A,4,"Perfume Center; PWW; ET; Fragsense",34,40.31
3346132600044,"Hermes Le Jardin De Monsieur Li Eau De Toilette Unisex | 1.6 oz / 50 ml - Spray",Hermes,4,"OniEssence; Cosmo; Perfume Center; PWW",34.5,37.44
3349668612628,"Tester Paco Rabanne Olympea 2.7 EDP Sp Women (New UPC)",N/A,4,"Perfume Price; NYB; Cosmo; Classic",34.5,39.75
6294015165012,"ARMAF [M] PRIVATE KEY TO MY LIFE 3.4 Oz EXTRAIT DE PARFUM SPR [BLUE]",N/A,4,"United; Fragrance Depot; PWW; French",34.5,39.75
6291100133475,"AL HARAMAIN AMBER OUD ULTRA VIOLET 4.0 EDP L (125760)",N/A,4,"United; Perfume Center; PWW; Fap",34.5,40.04
3386460129886,"Jimmy Choo I Want Choo Forever Eau De Parfum 60ml",N/A,4,"NYB; Nandansons; Perfume Plus; Euro",34.5,39.00
8411061869406,"212 VIP BLACK by CAROLINA HERRERA 1.7 EDP SPR (M)",N/A,4,"Cosmo; Euro; MTZ; POTW",34.5,39.56
6291109270454,"ORIENTICA MELODIE 3.0 EDP U  (120546)",N/A,4,"Network; TJS; Distributor; MTZ",35,36.31
3349668588671,"PACO RABANNE Olympea Blossom Wom EDP TST (80ml)",N/A,4,"OniEssence; NYB; Aairie; French",35,36.83
8057971183678,"Dolce & Gabbana Devotion Eau De Parfum for Women | 3.3 oz / 100 ml - Spray - Tester",Dolce & Gabbana,4,"OniEssence; Classic; Paris; Gift Express",35,43.38
3760327810030,"AL HARAMAIN Amber Oud Exclusif Sport Unisex 2.0oz Extrait De Parfum Spray",N/A,4,"Perfume Price; Luxury; MTZ; Classic",35,38.75
3423473053859,"Narciso Rodriguez Ambree Eau de Parfum 50ml",N/A,4,"Perfume Price; Cosmo; French; MTZ",35,38.36
3274872441972,"Linterdit by Givenchy for Women - 1.7 oz EDT Spray",N/A,4,"Perfume Price; Cosmo; Aairie; MTZ",35,38.27
3349668599899,"PACO RABANNE 4 PCS EAU DE PARFUM TRAVEL SPRAY SET FOR WOMEN: LADY MILLION 0.34 + OLYMPEA 0.34 + LADY MILLION FABULOUS 0.34 + OLYMPEA BLOSSOM 0.34",PACO RABANNE,4,"NYB; Nandansons; MTZ; Premier",35,36.50
3614273185820,"Maison Margiela Lazy Sunday Morning 30ml EDT Rfbl*",N/A,4,"TJS; NYB; MTZ; Haz",35,36.98
3346130012375,"TERRE D'HERMES EAU GIVREE - Hermes - EAU DE TOILETTE SPRAY 1.7 OZ / 50 ml Men",N/A,4,"Perfume Center; PWW; MTZ; Paris",35,38.81
3423222107741,"NARCISO RODRIGUEZ VETIVER MUSC 3.4 EDT M (126709)",N/A,4,"Nandansons; MTZ; Premier; Perfume Center",35,35.92
778628160085,"Michel Germain Sexual Sugar EDP for Women | 4.2 oz / 125 ml",Michel Germain,4,"TJS; French; Classic; Perfume Center",35.25,36.63
778628250083,"Michel Germain Sexual Paris EDP for Women | 4.2 oz / 125 ml",Michel Germain,4,"TJS; Perfume Center; French; Classic",35.25,37.63
3349666005330,"Paco Rabanne Black Xs EDT for Women | 2.7 oz / 80 ml",Paco Rabanne,4,"Perfume Price; United; Perfume Plus; Perfume Center",35.5,37.75
6294015171112,"ARMAF CLUB DE NUIT MILESTONE EDP SP 6.7oz",N/A,4,"Perfume Price; Perfume Center; PWW; French",35.5,38.74
778628210087,"Michel Germain Sexual Noir EDP for Women | 4.2 oz / 125 ml",Michel Germain,4,"TJS; Perfume Center; Gift Express; French",35.5,36.63
778628256085,"Michel Germain Sexual Paris EDT for Men | 4.2 oz / 125 ml",Michel Germain,4,"TJS; Montroyal; French; Perfume Center",35.5,37.00
3439600056488,"Thierry Mugler Angel EDP for Women | 0.8 oz / 25 ml",Thierry Mugler,4,"Nandansons; Perfume Plus; Paris; MTZ",35.5,37.10
3349668630813,"Paco Rabanne Feminine Set 19 ml",N/A,4,"Nandansons; Perfume Price; Premier; MTZ",35.75,36.04
3386460145213,"MONT BLANC LEGEND SPIRIT (M) SET EDT 100ML + EDT 7.5ML + SG 100ML",MONT BLANC,4,"Perfume Price; Nandansons; Premier; Classic",36,36.50
3616305805867,"Calvin Klein Ck One 6.7 4PC Set Unisex",Calvin Klein,4,"Perfume Price; Nandansons; Premier; Classic",36,41.44
6290171002239,"Afnan Highness IV Red Eau de Parfum 100ml",N/A,4,"MTZ; Aairie; French; POTW",36,36.67
3616305488817,"HUGO BOSS [M] THE SCENT 2 PCS T-SET 3.3 Oz EDT SPR+2.4 Oz DEO STICK [TRV SET]",N/A,4,"ET; Aairie; Perfume Plus; General",36,39.18
3660732601424,"RALPH LAUREN Polo Red 2 Pc. Gift Set ( 1 x EDT Spray 4.2 oz + 1 x Polo Red EDT 0.5 oz )",RALPH LAUREN,4,"OniEssence; TJS; Nandansons; POTW",36.5,42.17
3616304966521,"GIFT SET CK ONE 4 PCS SET..200 ML SP+200ML B/ +100 ML BW+MINI.",N/A,4,"Source; Paris; Haz; POTW",36.5,39.13
3386460078870,"Jimmy Choo Man Intense Eau De Toilette 100ml",N/A,4,"NYB; PWW; Gift Express; Perfume Plus",36.5,37.53
810101501685,"ARIANA GRANDE GOD IS A WOMAN by ARIANA GRANDE 3PC 3.4 EDP SPR, 3.4 B/C, 4.0 B/M (W)",N/A,4,"PWW; Classic; Perfume Center; Paris",36.75,40.75
3614225944215,"CHLOE NOMADE(L) 1.7OZ EDT",N/A,4,"OniEssence; Montroyal; PWW; MTZ",37,45.40
3614273673419,"T MUGLER Alien Goddess Intense EDP (60ml)",N/A,4,"OniEssence; United; MTZ; Gift Express",37,47.80
3386460146128,"Jimmy Choo Man Aqua 3PC Men Set (Hard Box)",N/A,4,"Perfume Price; NYB; Nandansons; POTW",37.5,39.69
27131008941,"Estee Lauder Lauder Cologne for Men | 3.4 oz / 100 ml - SPR",N/A,4,"Perfume Price; Nandansons; Premier; General",37.5,47.96
3760327810023,"AL HARAMAIN AMBER OUD EXCLUSIF EMERALD 2.0 EDP U  (119481)",N/A,4,"Luxury; Perfume Price; Classic; MTZ",37.5,44.13
3616303470869,"Gucci Flora Gorgeous Magnolia Edp Spray 30 ml",N/A,4,"Nandansons; PWW; Premier; MTZ",37.5,39.35
3274872457270,"KENZO JUNGLE (W) EDP SP 3.4oz",N/A,4,"Nandansons; Premier; PWW; MTZ",37.5,40.81
